0,Tue Feb  5 16:02:55 20191,DIST,4,AN0,C295,0,0,2,6.98,AN1,5C15,-1,15,2,13.31,AN2,D814,0,30,2,27.28,AN3,07A7,31,15,2,27.61,POS,5.69,3.61,1.42,75,DIST,3,AN0,C295,0,0,2,6.78,AN1,4897,15,-1,2,9.8,AN2,07A7,31,15,2,27.74,POS,6.02,2.9,0.9,50,,,,,,
1,Tue Feb  5 16:02:55 20192,DIST,3,AN0,C295,0,0,2,6.97,AN1,5C15,-1,15,2,13.28,AN2,D814,0,30,2,27.34,POS,4.56,3.55,3.06,50,,,,,,,DIST,3,AN0,C295,0,0,2,6.78,AN1,4897,15,-1,2,9.82,AN2,07A7,31,15,2,27.8,POS,6.03,2.88,0.87,50,,,,,,
2,Tue Feb  5 16:02:55 20193,DIST,4,AN0,C295,0,0,2,6.93,AN1,5C15,-1,15,2,13.34,AN2,D814,0,30,2,27.31,AN3,07A7,31,15,2,27.63,POS,4.89,3.56,2.56,75,DIST,3,AN0,C295,0,0,2,6.75,AN1,4897,15,-1,2,9.81,AN2,07A7,31,15,2,27.75,POS,6.03,2.89,0.95,50,,,,,,
3,Tue Feb  5 16:02:55 20194,DIST,3,AN0,C295,0,0,2,6.96,AN1,5C15,-1,15,2,13.34,AN2,D814,0,30,2,27.31,POS,4.25,3.51,3.83,50,,,,,,,DIST,3,AN0,C295,0,0,2,6.77,AN1,4897,15,-1,2,9.8,AN2,07A7,31,15,2,27.8,POS,6.03,2.87,0.91,50,,,,,,
4,Tue Feb  5 16:02:55 20195,DIST,4,AN0,C295,0,0,2,6.99,AN1,5C15,-1,15,2,13.33,AN2,D814,0,30,2,27.32,AN3,07A7,31,15,2,27.56,POS,4.66,3.54,3.16,72,DIST,3,AN0,C295,0,0,2,6.79,AN1,4897,15,-1,2,9.8,AN2,07A7,31,15,2,27.8,POS,6.04,2.85,0.86,50,,,,,,
5,Tue Feb  5 16:02:55 20196,DIST,3,AN0,C295,0,0,2,6.99,AN1,5C15,-1,15,2,13.32,AN2,07A7,31,15,2,27.58,POS,4.97,3.57,2.62,50,,,,,,,DIST,3,AN0,C295,0,0,2,6.76,AN1,4897,15,-1,2,9.8,AN2,07A7,31,15,2,27.77,POS,6.04,2.85,0.89,50,,,,,,
6,Tue Feb  5 16:02:55 20197,DIST,3,AN0,C295,0,0,2,6.96,AN1,5C15,-1,15,2,13.36,AN2,07A7,31,15,2,27.55,POS,5.21,3.57,2.32,50,,,,,,,DIST,3,AN0,C295,0,0,2,6.74,AN1,4897,15,-1,2,9.81,AN2,07A7,31,15,2,27.75,POS,6.04,2.86,0.98,50,,,,,,
7,Tue Feb  5 16:02:55 20198,DIST,4,AN0,C295,0,0,2,6.98,AN1,5C15,-1,15,2,13.3,AN2,D814,0,30,2,27.3,AN3,07A7,31,15,2,27.6,POS,5.37,3.59,1.98,72,DIST,3,AN0,C295,0,0,2,6.78,AN1,4897,15,-1,2,9.83,AN2,07A7,31,15,2,27.78,POS,6.04,2.86,0.95,50,,,,,,
8,Tue Feb  5 16:02:55 20199,DIST,4,AN0,C295,0,0,2,6.99,AN1,5C15,-1,15,2,13.37,AN2,D814,0,30,2,27.29,AN3,07A7,31,15,2,27.51,POS,5.52,3.6,1.84,79,DIST,3,AN0,C295,0,0,2,6.76,AN1,4897,15,-1,2,9.8,AN2,07A7,31,15,2,27.79,POS,6.04,2.85,0.94,50,,,,,,
9,Tue Feb  5 16:02:55 201910,DIST,4,AN0,C295,0,0,2,6.98,AN1,5C15,-1,15,2,13.28,AN2,D814,0,30,2,27.25,AN3,07A7,31,15,2,27.52,POS,5.62,3.62,1.76,74,DIST,3,AN0,C295,0,0,2,6.75,AN1,4897,15,-1,2,9.8,AN2,07A7,31,15,2,27.79,POS,6.04,2.85,0.94,50,,,,,,
10,Tue Feb  5 16:02:56 20191,DIST,4,AN0,C295,0,0,2,6.96,AN1,5C15,-1,15,2,13.36,AN2,D814,0,30,2,27.27,AN3,07A7,31,15,2,27.56,POS,5.7,3.61,1.65,80,DIST,3,AN0,C295,0,0,2,6.74,AN1,4897,15,-1,2,9.81,AN2,07A7,31,15,2,27.75,POS,6.04,2.86,1.02,50,,,,,,
