0,Tue Feb  5 14:57:54 20191,DIST,3,AN0,C295,0,0,2,15.46,AN1,4897,15,-1,2,3.85,AN2,07A7,31,15,2,19.87,POS,15.32,2.79,1.07,50,,,,,,,DIST,3,AN0,4897,15,-1,2,3.87,AN1,07A7,31,15,2,19.99,AN2,D814,0,30,2,31.22,POS,15.31,2.75,1.02,50,,,,,,
1,Tue Feb  5 14:57:54 20192,DIST,4,AN0,C295,0,0,2,15.81,AN1,4897,15,-1,2,3.86,AN2,5C15,-1,15,2,20.1,AN3,07A7,31,15,2,19.93,POS,15.26,2.83,1.09,61,DIST,3,AN0,4897,15,-1,2,3.94,AN1,07A7,31,15,2,19.88,AN2,D814,0,30,2,31.22,POS,15.32,2.76,1.03,50,,,,,,
2,Tue Feb  5 14:57:54 20193,DIST,3,AN0,C295,0,0,2,16.01,AN1,4897,15,-1,2,3.83,AN2,07A7,31,15,2,19.93,POS,15.38,2.7,0.87,50,,,,,,,DIST,3,AN0,4897,15,-1,2,3.9,AN1,07A7,31,15,2,19.93,AN2,D814,0,30,2,31.22,POS,15.31,2.77,1.05,50,,,,,,
3,Tue Feb  5 14:57:54 20194,DIST,3,AN0,C295,0,0,2,15.98,AN1,4897,15,-1,2,3.86,AN2,07A7,31,15,2,19.92,POS,15.46,2.61,0.71,50,,,,,,,DIST,3,AN0,4897,15,-1,2,3.88,AN1,07A7,31,15,2,19.98,AN2,D814,0,30,2,31.21,POS,15.28,2.77,1.06,50,,,,,,
4,Tue Feb  5 14:57:54 20195,DIST,4,AN0,C295,0,0,2,15.95,AN1,4897,15,-1,2,3.84,AN2,07A7,31,15,2,19.93,AN3,D814,0,30,2,31.05,POS,15.39,2.68,0.86,0,DIST,3,AN0,4897,15,-1,2,3.92,AN1,07A7,31,15,2,20.01,AN2,D814,0,30,2,31.25,POS,15.27,2.76,1.01,50,,,,,,
5,Tue Feb  5 14:57:54 20196,DIST,4,AN0,C295,0,0,2,16.01,AN1,4897,15,-1,2,3.84,AN2,07A7,31,15,2,19.92,AN3,D814,0,30,2,31.04,POS,15.33,2.74,0.96,0,DIST,3,AN0,4897,15,-1,2,3.93,AN1,07A7,31,15,2,19.96,AN2,D814,0,30,2,31.25,POS,15.27,2.76,0.98,50,,,,,,
6,Tue Feb  5 14:57:54 20197,DIST,4,AN0,C295,0,0,2,15.82,AN1,4897,15,-1,2,3.84,AN2,07A7,31,15,2,19.89,AN3,D814,0,30,2,31.05,POS,15.29,2.78,1.03,67,DIST,3,AN0,4897,15,-1,2,3.95,AN1,07A7,31,15,2,19.98,AN2,D814,0,30,2,31.26,POS,15.27,2.76,0.93,50,,,,,,
7,Tue Feb  5 14:57:54 20198,DIST,4,AN0,C295,0,0,2,15.87,AN1,4897,15,-1,2,3.82,AN2,07A7,31,15,2,19.89,AN3,D814,0,30,2,31.06,POS,15.27,2.81,1.07,62,DIST,3,AN0,4897,15,-1,2,3.93,AN1,07A7,31,15,2,19.86,AN2,D814,0,30,2,31.24,POS,15.29,2.77,0.97,50,,,,,,
8,Tue Feb  5 14:57:54 20199,DIST,4,AN0,C295,0,0,2,15.77,AN1,4897,15,-1,2,3.81,AN2,07A7,31,15,2,19.91,AN3,D814,0,30,2,31.05,POS,15.24,2.83,1.1,70,DIST,3,AN0,4897,15,-1,2,3.91,AN1,07A7,31,15,2,19.89,AN2,D814,0,30,2,31.24,POS,15.3,2.78,1,50,,,,,,
9,Tue Feb  5 14:57:54 201910,DIST,4,AN0,C295,0,0,2,15.59,AN1,4897,15,-1,2,3.92,AN2,07A7,31,15,2,19.94,AN3,D814,0,30,2,31.01,POS,15.21,2.86,1.24,82,DIST,3,AN0,4897,15,-1,2,3.87,AN1,07A7,31,15,2,19.98,AN2,D814,0,30,2,31.26,POS,15.29,2.77,1,50,,,,,,
