0,Tue Feb  5 15:08:37 20191,DIST,4,AN0,C295,0,0,2,32.35,AN1,4897,15,-1,2,25.74,AN2,5C15,-1,15,2,23.92,AN3,07A7,31,15,2,12.98,,,,,,DIST,2,AN0,17AF,30,30,2,10.61,AN1,D814,0,30,2,21.94,,,,,,,,,,,,,,,,,
1,Tue Feb  5 15:08:37 20192,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.87,AN3,07A7,31,15,2,12.99,,,,,,DIST,1,AN0,17AF,30,30,2,10.6,,,,,,,,,,,,,,,,,,,,,,,
2,Tue Feb  5 15:08:37 20193,DIST,4,AN0,C295,0,0,2,32.37,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.92,AN3,07A7,31,15,2,12.99,,,,,,DIST,2,AN0,17AF,30,30,2,10.63,AN1,D814,0,30,2,22.02,,,,,,,,,,,,,,,,,
3,Tue Feb  5 15:08:37 20194,DIST,4,AN0,C295,0,0,2,32.37,AN1,4897,15,-1,2,25.78,AN2,5C15,-1,15,2,23.89,AN3,07A7,31,15,2,13.01,,,,,,DIST,1,AN0,17AF,30,30,2,10.61,,,,,,,,,,,,,,,,,,,,,,,
4,Tue Feb  5 15:08:37 20195,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.74,AN2,5C15,-1,15,2,23.89,AN3,07A7,31,15,2,12.98,,,,,,DIST,2,AN0,5C15,-1,15,2,23.92,AN1,17AF,30,30,2,10.61,,,,,,,,,,,,,,,,,
5,Tue Feb  5 15:08:37 20196,DIST,3,AN0,4897,15,-1,2,25.75,AN1,5C15,-1,15,2,23.91,AN2,07A7,31,15,2,12.97,,,,,,,,,,,,DIST,2,AN0,5C15,-1,15,2,23.9,AN1,17AF,30,30,2,10.59,,,,,,,,,,,,,,,,,
6,Tue Feb  5 15:08:37 20197,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.91,AN3,07A7,31,15,2,13.01,,,,,,DIST,1,AN0,17AF,30,30,2,10.65,,,,,,,,,,,,,,,,,,,,,,,
7,Tue Feb  5 15:08:37 20198,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.77,AN2,5C15,-1,15,2,23.92,AN3,07A7,31,15,2,12.99,,,,,,DIST,3,AN0,5C15,-1,15,2,23.86,AN1,17AF,30,30,2,10.63,AN2,D814,0,30,2,21.89,POS,21.16,24.06,0.85,50,,,,,,
8,Tue Feb  5 15:08:37 20199,DIST,4,AN0,C295,0,0,2,32.4,AN1,4897,15,-1,2,25.74,AN2,5C15,-1,15,2,23.94,AN3,07A7,31,15,2,12.99,,,,,,DIST,1,AN0,17AF,30,30,2,10.6,,,,,,,,,,,,,,,,,,,,,,,
9,Tue Feb  5 15:08:37 201910,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.9,AN3,07A7,31,15,2,13.04,,,,,,DIST,1,AN0,17AF,30,30,2,10.61,,,,,,,,,,,,,,,,,,,,,,,
10,Tue Feb  5 15:08:38 20191,DIST,4,AN0,C295,0,0,2,32.41,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.92,AN3,07A7,31,15,2,12.99,,,,,,DIST,1,AN0,17AF,30,30,2,10.62,,,,,,,,,,,,,,,,,,,,,,,
11,Tue Feb  5 15:08:38 20192,DIST,4,AN0,C295,0,0,2,32.38,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.91,AN3,07A7,31,15,2,12.99,,,,,,DIST,1,AN0,17AF,30,30,2,10.61,,,,,,,,,,,,,,,,,,,,,,,
12,Tue Feb  5 15:08:38 20193,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.72,AN2,5C15,-1,15,2,23.92,AN3,07A7,31,15,2,12.97,,,,,,DIST,1,AN0,17AF,30,30,2,10.63,,,,,,,,,,,,,,,,,,,,,,,
13,Tue Feb  5 15:08:38 20194,DIST,3,AN0,4897,15,-1,2,25.79,AN1,5C15,-1,15,2,23.91,AN2,07A7,31,15,2,13.02,,,,,,,,,,,,DIST,1,AN0,17AF,30,30,2,10.63,,,,,,,,,,,,,,,,,,,,,,,
14,Tue Feb  5 15:08:38 20195,DIST,3,AN0,C295,0,0,2,32.36,AN1,5C15,-1,15,2,23.93,AN2,07A7,31,15,2,12.98,,,,,,,,,,,,DIST,1,AN0,17AF,30,30,2,10.6,,,,,,,,,,,,,,,,,,,,,,,
15,Tue Feb  5 15:08:38 20196,DIST,4,AN0,C295,0,0,2,32.31,AN1,4897,15,-1,2,25.72,AN2,5C15,-1,15,2,23.9,AN3,07A7,31,15,2,13.01,,,,,,DIST,1,AN0,17AF,30,30,2,10.62,,,,,,,,,,,,,,,,,,,,,,,
16,Tue Feb  5 15:08:38 20197,DIST,4,AN0,C295,0,0,2,32.39,AN1,4897,15,-1,2,25.73,AN2,5C15,-1,15,2,23.9,AN3,07A7,31,15,2,13,,,,,,DIST,1,AN0,17AF,30,30,2,10.59,,,,,,,,,,,,,,,,,,,,,,,
17,Tue Feb  5 15:08:38 20198,DIST,4,AN0,C295,0,0,2,32.36,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.92,AN3,07A7,31,15,2,13.01,,,,,,DIST,1,AN0,17AF,30,30,2,10.63,,,,,,,,,,,,,,,,,,,,,,,
18,Tue Feb  5 15:08:38 20199,DIST,4,AN0,C295,0,0,2,32.34,AN1,4897,15,-1,2,25.73,AN2,5C15,-1,15,2,23.91,AN3,07A7,31,15,2,12.97,,,,,,DIST,1,AN0,17AF,30,30,2,10.65,,,,,,,,,,,,,,,,,,,,,,,
19,Tue Feb  5 15:08:38 201910,DIST,4,AN0,C295,0,0,2,32.36,AN1,4897,15,-1,2,25.76,AN2,5C15,-1,15,2,23.89,AN3,07A7,31,15,2,13,,,,,,DIST,1,AN0,17AF,30,30,2,10.6,,,,,,,,,,,,,,,,,,,,,,,
20,Tue Feb  5 15:08:39 20191,DIST,4,AN0,C295,0,0,2,32.36,AN1,4897,15,-1,2,25.74,AN2,5C15,-1,15,2,23.93,AN3,07A7,31,15,2,13,,,,,,DIST,1,AN0,17AF,30,30,2,10.59,,,,,,,,,,,,,,,,,,,,,,,
21,Tue Feb  5 15:08:39 20192,DIST,4,AN0,C295,0,0,2,32.34,AN1,4897,15,-1,2,25.72,AN2,5C15,-1,15,2,23.9,AN3,07A7,31,15,2,12.98,,,,,,DIST,2,AN0,17AF,30,30,2,10.6,AN1,D814,0,30,2,21.9,,,,,,,,,,,,,,,,,
22,Tue Feb  5 15:08:39 20193,DIST,4,AN0,C295,0,0,2,32.37,AN1,4897,15,-1,2,25.7,AN2,5C15,-1,15,2,23.9,AN3,07A7,31,15,2,13,,,,,,DIST,1,AN0,17AF,30,30,2,10.6,,,,,,,,,,,,,,,,,,,,,,,
23,Tue Feb  5 15:08:39 20194,DIST,4,AN0,C295,0,0,2,32.32,AN1,4897,15,-1,2,25.71,AN2,5C15,-1,15,2,23.95,AN3,07A7,31,15,2,13.01,POS,21.23,23.99,-0.4,93,DIST,2,AN0,17AF,30,30,2,10.63,AN1,D814,0,30,2,21.95,,,,,,,,,,,,,,,,,
24,Tue Feb  5 15:08:39 20195,DIST,4,AN0,5C15,-1,15,2,23.91,AN1,15B8,30,0,2,25.48,AN2,07A7,31,15,2,12.98,AN3,D814,0,30,2,22.06,POS,21.25,23.97,-0.34,100,DIST,2,AN0,17AF,30,30,2,10.65,AN1,D814,0,30,2,21.96,,,,,,,,,,,,,,,,,
25,Tue Feb  5 15:08:39 20196,DIST,4,AN0,5C15,-1,15,2,23.93,AN1,15B8,30,0,2,25.53,AN2,07A7,31,15,2,12.99,AN3,D814,0,30,2,22.03,POS,21.26,23.97,-0.35,100,DIST,2,AN0,17AF,30,30,2,10.58,AN1,D814,0,30,2,22,,,,,,,,,,,,,,,,,
26,Tue Feb  5 15:08:39 20197,DIST,4,AN0,5C15,-1,15,2,23.93,AN1,15B8,30,0,2,25.54,AN2,07A7,31,15,2,13.03,AN3,D814,0,30,2,22,POS,21.27,23.97,-0.34,100,DIST,2,AN0,17AF,30,30,2,10.6,AN1,D814,0,30,2,22,,,,,,,,,,,,,,,,,
27,Tue Feb  5 15:08:39 20198,DIST,4,AN0,5C15,-1,15,2,23.98,AN1,15B8,30,0,2,25.51,AN2,07A7,31,15,2,12.95,AN3,D814,0,30,2,22.04,POS,21.29,23.98,-0.39,100,DIST,1,AN0,17AF,30,30,2,10.59,,,,,,,,,,,,,,,,,,,,,,,
28,Tue Feb  5 15:08:39 20199,DIST,4,AN0,5C15,-1,15,2,23.91,AN1,15B8,30,0,2,25.51,AN2,07A7,31,15,2,12.99,AN3,D814,0,30,2,21.99,POS,21.29,23.98,-0.4,100,DIST,1,AN0,17AF,30,30,2,10.64,,,,,,,,,,,,,,,,,,,,,,,
29,Tue Feb  5 15:08:39 201910,DIST,4,AN0,5C15,-1,15,2,23.96,AN1,15B8,30,0,2,25.52,AN2,07A7,31,15,2,13.01,AN3,D814,0,30,2,22.02,POS,21.3,23.99,-0.4,100,DIST,2,AN0,17AF,30,30,2,10.59,AN1,D814,0,30,2,21.95,,,,,,,,,,,,,,,,,
