0,Tue Feb  5 16:07:24 20191,DIST,4,AN0,4897,15,-1,2,25.56,AN1,5C15,-1,15,2,24.01,AN2,07A7,31,15,2,12.61,AN3,17AF,30,30,2,10.57,POS,21.54,23.49,0.5,83,DIST,2,AN0,5C15,-1,15,2,24.25,AN1,17AF,30,30,2,10.31,,,,,,,,,,,,,,,,,
1,Tue Feb  5 16:07:24 20192,DIST,4,AN0,4897,15,-1,2,25.54,AN1,5C15,-1,15,2,24.07,AN2,07A7,31,15,2,12.61,AN3,17AF,30,30,2,10.6,POS,21.55,23.48,0.57,82,DIST,3,AN0,5C15,-1,15,2,24.21,AN1,D814,0,30,2,22.12,AN2,17AF,30,30,2,10.35,POS,21.42,24.14,1.23,50,,,,,,
2,Tue Feb  5 16:07:24 20193,DIST,4,AN0,15B8,30,0,2,25.17,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.62,AN3,17AF,30,30,2,10.56,POS,21.55,23.48,0.55,85,DIST,3,AN0,5C15,-1,15,2,24.22,AN1,D814,0,30,2,22.09,AN2,17AF,30,30,2,10.4,POS,21.4,24.19,1.19,50,,,,,,
3,Tue Feb  5 16:07:24 20194,DIST,4,AN0,15B8,30,0,2,25.14,AN1,5C15,-1,15,2,24.04,AN2,07A7,31,15,2,12.64,AN3,17AF,30,30,2,10.58,POS,21.55,23.49,0.56,88,DIST,3,AN0,5C15,-1,15,2,24.25,AN1,D814,0,30,2,22.1,AN2,17AF,30,30,2,10.37,POS,21.39,24.23,1.15,50,,,,,,
4,Tue Feb  5 16:07:24 20195,DIST,4,AN0,15B8,30,0,2,25.18,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.68,AN3,17AF,30,30,2,10.58,POS,21.54,23.5,0.6,87,DIST,3,AN0,5C15,-1,15,2,24.23,AN1,D814,0,30,2,22.08,AN2,17AF,30,30,2,10.36,POS,21.37,24.26,1.2,50,,,,,,
5,Tue Feb  5 16:07:24 20196,DIST,4,AN0,15B8,30,0,2,25.15,AN1,5C15,-1,15,2,24.03,AN2,07A7,31,15,2,12.68,AN3,17AF,30,30,2,10.58,POS,21.53,23.51,0.6,91,DIST,3,AN0,5C15,-1,15,2,24.18,AN1,D814,0,30,2,22.05,AN2,17AF,30,30,2,10.38,POS,21.36,24.28,1.31,50,,,,,,
6,Tue Feb  5 16:07:24 20197,DIST,4,AN0,15B8,30,0,2,25.16,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.65,AN3,17AF,30,30,2,10.58,POS,21.53,23.51,0.61,86,DIST,3,AN0,5C15,-1,15,2,24.24,AN1,D814,0,30,2,22.04,AN2,17AF,30,30,2,10.37,POS,21.34,24.32,1.24,50,,,,,,
7,Tue Feb  5 16:07:24 20198,DIST,4,AN0,15B8,30,0,2,25.12,AN1,5C15,-1,15,2,24.08,AN2,07A7,31,15,2,12.61,AN3,17AF,30,30,2,10.53,POS,21.55,23.5,0.59,89,DIST,2,AN0,5C15,-1,15,2,24.23,AN1,17AF,30,30,2,10.36,,,,,,,,,,,,,,,,,
8,Tue Feb  5 16:07:24 20199,DIST,4,AN0,15B8,30,0,2,25.18,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.67,AN3,17AF,30,30,2,10.56,POS,21.54,23.51,0.58,88,DIST,2,AN0,5C15,-1,15,2,24.24,AN1,17AF,30,30,2,10.38,,,,,,,,,,,,,,,,,
9,Tue Feb  5 16:07:24 201910,DIST,4,AN0,15B8,30,0,2,25.16,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.63,AN3,17AF,30,30,2,10.55,POS,21.54,23.51,0.56,88,DIST,2,AN0,5C15,-1,15,2,24.23,AN1,17AF,30,30,2,10.38,,,,,,,,,,,,,,,,,
10,Tue Feb  5 16:07:25 20191,DIST,4,AN0,15B8,30,0,2,25.19,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.66,AN3,17AF,30,30,2,10.54,POS,21.54,23.52,0.54,88,DIST,2,AN0,5C15,-1,15,2,24.2,AN1,17AF,30,30,2,10.36,,,,,,,,,,,,,,,,,
11,Tue Feb  5 16:07:25 20192,DIST,4,AN0,15B8,30,0,2,25.15,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.62,AN3,17AF,30,30,2,10.53,POS,21.54,23.52,0.5,90,DIST,2,AN0,5C15,-1,15,2,24.2,AN1,17AF,30,30,2,10.38,,,,,,,,,,,,,,,,,
12,Tue Feb  5 16:07:25 20193,DIST,4,AN0,15B8,30,0,2,25.13,AN1,5C15,-1,15,2,24.02,AN2,07A7,31,15,2,12.62,AN3,17AF,30,30,2,10.58,POS,21.54,23.51,0.5,88,DIST,3,AN0,5C15,-1,15,2,24.16,AN1,07A7,31,15,2,13.1,AN2,17AF,30,30,2,10.38,POS,21.37,24.25,1.15,50,,,,,,
13,Tue Feb  5 16:07:25 20194,DIST,4,AN0,15B8,30,0,2,25.13,AN1,5C15,-1,15,2,24.04,AN2,07A7,31,15,2,12.6,AN3,17AF,30,30,2,10.58,POS,21.54,23.5,0.51,85,DIST,2,AN0,5C15,-1,15,2,24.22,AN1,17AF,30,30,2,10.4,,,,,,,,,,,,,,,,,
14,Tue Feb  5 16:07:25 20195,DIST,3,AN0,5C15,-1,15,2,24.05,AN1,07A7,31,15,2,12.61,AN2,17AF,30,30,2,10.59,POS,21.54,23.49,0.54,50,,,,,,,DIST,2,AN0,5C15,-1,15,2,24.22,AN1,17AF,30,30,2,10.37,,,,,,,,,,,,,,,,,
15,Tue Feb  5 16:07:25 20196,DIST,4,AN0,15B8,30,0,2,25.09,AN1,5C15,-1,15,2,24.05,AN2,07A7,31,15,2,12.64,AN3,17AF,30,30,2,10.64,POS,21.54,23.48,0.63,87,DIST,2,AN0,5C15,-1,15,2,24.17,AN1,17AF,30,30,2,10.42,,,,,,,,,,,,,,,,,
16,Tue Feb  5 16:07:25 20197,DIST,4,AN0,15B8,30,0,2,25.08,AN1,5C15,-1,15,2,24.06,AN2,07A7,31,15,2,12.62,AN3,17AF,30,30,2,10.58,POS,21.55,23.48,0.63,91,DIST,2,AN0,5C15,-1,15,2,24.21,AN1,17AF,30,30,2,10.41,,,,,,,,,,,,,,,,,
17,Tue Feb  5 16:07:25 20198,DIST,3,AN0,5C15,-1,15,2,24.07,AN1,07A7,31,15,2,12.65,AN2,17AF,30,30,2,10.55,POS,21.55,23.49,0.62,50,,,,,,,DIST,2,AN0,5C15,-1,15,2,24.15,AN1,17AF,30,30,2,10.43,,,,,,,,,,,,,,,,,
18,Tue Feb  5 16:07:25 20199,DIST,4,AN0,15B8,30,0,2,25.04,AN1,5C15,-1,15,2,24.02,AN2,07A7,31,15,2,12.61,AN3,17AF,30,30,2,10.57,POS,21.54,23.49,0.58,98,DIST,2,AN0,5C15,-1,15,2,24.12,AN1,17AF,30,30,2,10.49,,,,,,,,,,,,,,,,,
19,Tue Feb  5 16:07:25 201910,DIST,3,AN0,5C15,-1,15,2,24.05,AN1,07A7,31,15,2,12.66,AN2,17AF,30,30,2,10.56,POS,21.54,23.5,0.58,50,,,,,,,DIST,2,AN0,D814,0,30,2,21.99,AN1,17AF,30,30,2,10.51,,,,,,,,,,,,,,,,,
20,Tue Feb  5 16:07:26 20191,DIST,4,AN0,15B8,30,0,2,25.1,AN1,5C15,-1,15,2,24.04,AN2,07A7,31,15,2,12.64,AN3,17AF,30,30,2,10.59,POS,21.54,23.5,0.59,91,DIST,2,AN0,5C15,-1,15,2,24.02,AN1,17AF,30,30,2,10.56,,,,,,,,,,,,,,,,,
21,Tue Feb  5 16:07:26 20192,DIST,4,AN0,15B8,30,0,2,25.12,AN1,5C15,-1,15,2,24,AN2,07A7,31,15,2,12.61,AN3,17AF,30,30,2,10.6,POS,21.53,23.49,0.55,88,DIST,2,AN0,D814,0,30,2,21.89,AN1,17AF,30,30,2,10.57,,,,,,,,,,,,,,,,,
22,Tue Feb  5 16:07:26 20193,DIST,3,AN0,5C15,-1,15,2,24.05,AN1,07A7,31,15,2,12.64,AN2,17AF,30,30,2,10.61,POS,21.53,23.49,0.6,50,,,,,,,DIST,3,AN0,5C15,-1,15,2,23.89,AN1,D814,0,30,2,21.84,AN2,17AF,30,30,2,10.7,POS,21.29,24.23,1.19,50,,,,,,
23,Tue Feb  5 16:07:26 20194,DIST,3,AN0,5C15,-1,15,2,24.05,AN1,07A7,31,15,2,12.63,AN2,17AF,30,30,2,10.6,POS,21.54,23.48,0.63,50,,,,,,,DIST,2,AN0,5C15,-1,15,2,23.87,AN1,17AF,30,30,2,10.71,,,,,,,,,,,,,,,,,
24,Tue Feb  5 16:07:26 20195,DIST,4,AN0,4897,15,-1,2,25.5,AN1,5C15,-1,15,2,24.07,AN2,07A7,31,15,2,12.62,AN3,17AF,30,30,2,10.6,POS,21.54,23.48,0.66,87,DIST,2,AN0,5C15,-1,15,2,23.76,AN1,17AF,30,30,2,10.78,,,,,,,,,,,,,,,,,
25,Tue Feb  5 16:07:26 20196,DIST,4,AN0,4897,15,-1,2,25.49,AN1,5C15,-1,15,2,24,AN2,07A7,31,15,2,12.61,AN3,17AF,30,30,2,10.6,POS,21.54,23.47,0.61,87,DIST,2,AN0,5C15,-1,15,2,23.72,AN1,17AF,30,30,2,10.82,,,,,,,,,,,,,,,,,
26,Tue Feb  5 16:07:26 20197,DIST,4,AN0,4897,15,-1,2,25.52,AN1,5C15,-1,15,2,24,AN2,07A7,31,15,2,12.64,AN3,17AF,30,30,2,10.61,POS,21.53,23.47,0.59,85,DIST,2,AN0,5C15,-1,15,2,23.66,AN1,17AF,30,30,2,10.88,,,,,,,,,,,,,,,,,
