0,Tue Feb  5 15:29:19 20191,DIST,4,AN0,C295,0,0,2,6.71,AN1,4897,15,-1,2,10.18,AN2,5C15,-1,15,2,13.53,AN3,07A7,31,15,2,27.92,POS,5.8,3.24,1.05,87,DIST,3,AN0,C295,0,0,2,6.6,AN1,17AF,30,30,2,36.73,AN2,07A7,31,15,2,27.95,POS,6.09,2.2,1.67,50,,,,,,
1,Tue Feb  5 15:29:19 20192,DIST,4,AN0,C295,0,0,2,6.69,AN1,4897,15,-1,2,10.14,AN2,5C15,-1,15,2,13.52,AN3,07A7,31,15,2,27.92,POS,5.77,3.23,0.99,93,DIST,2,AN0,C295,0,0,2,7.13,AN1,17AF,30,30,2,36.75,,,,,,,,,,,,,,,,,
2,Tue Feb  5 15:29:19 20193,DIST,4,AN0,C295,0,0,2,6.66,AN1,4897,15,-1,2,10.17,AN2,5C15,-1,15,2,13.52,AN3,07A7,31,15,2,27.93,POS,5.74,3.22,0.96,94,DIST,3,AN0,C295,0,0,2,6.72,AN1,17AF,30,30,2,36.76,AN2,07A7,31,15,2,27.97,POS,6.14,2.13,1.43,50,,,,,,
3,Tue Feb  5 15:29:19 20194,DIST,4,AN0,C295,0,0,2,6.7,AN1,4897,15,-1,2,10.23,AN2,5C15,-1,15,2,13.47,AN3,07A7,31,15,2,27.94,POS,5.72,3.22,0.98,88,DIST,2,AN0,C295,0,0,2,6.88,AN1,17AF,30,30,2,36.76,,,,,,,,,,,,,,,,,
4,Tue Feb  5 15:29:19 20195,DIST,4,AN0,C295,0,0,2,6.69,AN1,4897,15,-1,2,10.22,AN2,5C15,-1,15,2,13.51,AN3,07A7,31,15,2,27.96,POS,5.7,3.22,0.99,86,DIST,3,AN0,C295,0,0,2,6.95,AN1,17AF,30,30,2,36.75,AN2,07A7,31,15,2,27.98,POS,6.19,2.09,1.06,50,,,,,,
5,Tue Feb  5 15:29:19 20196,DIST,4,AN0,C295,0,0,2,6.69,AN1,4897,15,-1,2,10.18,AN2,5C15,-1,15,2,13.47,AN3,07A7,31,15,2,27.93,POS,5.68,3.22,0.93,93,DIST,2,AN0,C295,0,0,2,6.52,AN1,17AF,30,30,2,36.73,,,,,,,,,,,,,,,,,
6,Tue Feb  5 15:29:19 20197,DIST,4,AN0,C295,0,0,2,6.7,AN1,4897,15,-1,2,10.26,AN2,5C15,-1,15,2,13.48,AN3,07A7,31,15,2,27.93,POS,5.7,3.25,0.99,90,DIST,2,AN0,C295,0,0,2,6.58,AN1,4897,15,-1,2,10.4,,,,,,,,,,,,,,,,,
7,Tue Feb  5 15:29:19 20198,DIST,4,AN0,C295,0,0,2,6.7,AN1,4897,15,-1,2,10.21,AN2,5C15,-1,15,2,13.48,AN3,07A7,31,15,2,27.91,POS,5.69,3.25,1.02,89,DIST,3,AN0,C295,0,0,2,6.56,AN1,4897,15,-1,2,10.41,AN2,07A7,31,15,2,27.93,POS,6.04,2.42,1.2,50,,,,,,
8,Tue Feb  5 15:29:19 20199,DIST,4,AN0,C295,0,0,2,6.65,AN1,4897,15,-1,2,10.19,AN2,5C15,-1,15,2,13.52,AN3,07A7,31,15,2,27.89,POS,5.7,3.26,1.02,100,DIST,2,AN0,C295,0,0,2,6.53,AN1,17AF,30,30,2,36.81,,,,,,,,,,,,,,,,,
9,Tue Feb  5 15:29:19 201910,DIST,4,AN0,C295,0,0,2,6.68,AN1,4897,15,-1,2,10.22,AN2,5C15,-1,15,2,13.51,AN3,07A7,31,15,2,27.95,POS,5.72,3.28,1.1,87,DIST,3,AN0,C295,0,0,2,6.49,AN1,5C15,-1,15,2,14,AN2,07A7,31,15,2,27.94,POS,6,2.51,1.32,50,,,,,,
