0,Tue Feb  5 15:21:22 20191,DIST,4,AN0,C295,0,0,2,15.42,AN1,4897,15,-1,2,3.98,AN2,5C15,-1,15,2,19.88,AN3,07A7,31,15,2,20.07,POS,14.91,3,1.33,79,DIST,3,AN0,4897,15,-1,2,4.08,AN1,5C15,-1,15,2,20.08,AN2,07A7,31,15,2,20.01,POS,15.12,2.86,0.7,50,,,,,,
1,Tue Feb  5 15:21:22 20192,DIST,4,AN0,C295,0,0,2,15.43,AN1,4897,15,-1,2,3.97,AN2,5C15,-1,15,2,19.98,AN3,07A7,31,15,2,20.04,POS,14.92,2.99,1.43,83,DIST,3,AN0,4897,15,-1,2,4.06,AN1,5C15,-1,15,2,20.06,AN2,07A7,31,15,2,19.99,POS,15.1,2.89,0.83,50,,,,,,
2,Tue Feb  5 15:21:22 20193,DIST,4,AN0,C295,0,0,2,15.42,AN1,4897,15,-1,2,4,AN2,5C15,-1,15,2,19.91,AN3,07A7,31,15,2,20.06,POS,14.92,3,1.47,80,DIST,3,AN0,4897,15,-1,2,4.03,AN1,5C15,-1,15,2,20.07,AN2,07A7,31,15,2,20.03,POS,15.08,2.91,0.91,50,,,,,,
3,Tue Feb  5 15:21:22 20194,DIST,4,AN0,C295,0,0,2,15.43,AN1,4897,15,-1,2,4.01,AN2,5C15,-1,15,2,19.89,AN3,07A7,31,15,2,20.1,POS,14.91,3,1.59,75,DIST,4,AN0,4897,15,-1,2,4.08,AN1,5C15,-1,15,2,20.11,AN2,17AF,30,30,2,31.21,AN3,07A7,31,15,2,20.03,POS,15.08,2.91,0.91,74
4,Tue Feb  5 15:21:22 20195,DIST,4,AN0,C295,0,0,2,15.39,AN1,4897,15,-1,2,4,AN2,5C15,-1,15,2,19.9,AN3,07A7,31,15,2,20.06,POS,14.91,3.01,1.58,83,DIST,4,AN0,4897,15,-1,2,4.07,AN1,5C15,-1,15,2,20.15,AN2,17AF,30,30,2,31.19,AN3,07A7,31,15,2,19.99,POS,15.08,2.92,0.92,74
5,Tue Feb  5 15:21:22 20196,DIST,4,AN0,C295,0,0,2,15.42,AN1,4897,15,-1,2,3.96,AN2,5C15,-1,15,2,19.87,AN3,07A7,31,15,2,20.08,POS,14.9,3.01,1.51,77,DIST,4,AN0,4897,15,-1,2,4.08,AN1,5C15,-1,15,2,20.12,AN2,17AF,30,30,2,31.2,AN3,07A7,31,15,2,20,POS,15.08,2.92,0.93,73
6,Tue Feb  5 15:21:22 20197,DIST,3,AN0,C295,0,0,2,15.4,AN1,4897,15,-1,2,4,AN2,07A7,31,15,2,20.03,POS,14.95,2.98,1.38,50,,,,,,,DIST,4,AN0,4897,15,-1,2,4.06,AN1,5C15,-1,15,2,20.1,AN2,15B8,30,0,2,14.99,AN3,07A7,31,15,2,20.02,POS,15.07,2.93,0.95,100
7,Tue Feb  5 15:21:22 20198,DIST,4,AN0,C295,0,0,2,15.42,AN1,4897,15,-1,2,4.04,AN2,5C15,-1,15,2,20.04,AN3,07A7,31,15,2,20.08,POS,14.95,2.97,1.31,87,DIST,2,AN0,4897,15,-1,2,4.08,AN1,07A7,31,15,2,19.99,,,,,,,,,,,,,,,,,
8,Tue Feb  5 15:21:22 20199,DIST,4,AN0,C295,0,0,2,15.43,AN1,4897,15,-1,2,3.97,AN2,5C15,-1,15,2,19.99,AN3,07A7,31,15,2,20.05,POS,14.95,2.97,1.43,82,DIST,3,AN0,4897,15,-1,2,4.1,AN1,5C15,-1,15,2,20.1,AN2,07A7,31,15,2,19.98,POS,15.07,2.94,0.96,50,,,,,,
9,Tue Feb  5 15:21:22 201910,DIST,4,AN0,C295,0,0,2,15.43,AN1,4897,15,-1,2,4,AN2,5C15,-1,15,2,20.11,AN3,07A7,31,15,2,20.08,POS,14.97,2.95,1.33,90,DIST,4,AN0,4897,15,-1,2,4.06,AN1,5C15,-1,15,2,20.06,AN2,17AF,30,30,2,31.19,AN3,07A7,31,15,2,19.97,POS,15.07,2.95,1.04,69
10,Tue Feb  5 15:21:23 20191,DIST,4,AN0,C295,0,0,2,15.42,AN1,4897,15,-1,2,3.99,AN2,5C15,-1,15,2,20.03,AN3,07A7,31,15,2,20.08,POS,14.97,2.94,1.32,85,DIST,4,AN0,4897,15,-1,2,4.06,AN1,5C15,-1,15,2,20.09,AN2,17AF,30,30,2,31.18,AN3,07A7,31,15,2,20,POS,15.06,2.95,1.06,73
11,Tue Feb  5 15:21:23 20192,DIST,3,AN0,C295,0,0,2,15.42,AN1,4897,15,-1,2,3.98,AN2,07A7,31,15,2,20.04,POS,15.01,2.91,1.21,50,,,,,,,DIST,3,AN0,4897,15,-1,2,4.06,AN1,5C15,-1,15,2,20.03,AN2,07A7,31,15,2,19.95,POS,15.06,2.97,1.15,50,,,,,,
12,Tue Feb  5 15:21:23 20193,DIST,4,AN0,C295,0,0,2,15.38,AN1,4897,15,-1,2,4,AN2,5C15,-1,15,2,20.11,AN3,07A7,31,15,2,20.1,POS,15.01,2.9,1.15,94,DIST,3,AN0,4897,15,-1,2,4.07,AN1,5C15,-1,15,2,20.07,AN2,07A7,31,15,2,19.97,POS,15.06,2.98,1.17,50,,,,,,
13,Tue Feb  5 15:21:23 20194,DIST,3,AN0,C295,0,0,2,15.41,AN1,4897,15,-1,2,4.04,AN2,07A7,31,15,2,20.05,POS,15.03,2.89,1.06,50,,,,,,,DIST,4,AN0,4897,15,-1,2,4.05,AN1,5C15,-1,15,2,20.07,AN2,17AF,30,30,2,31.2,AN3,07A7,31,15,2,19.92,POS,15.07,2.99,1.25,64
14,Tue Feb  5 15:21:23 20195,DIST,3,AN0,C295,0,0,2,15.41,AN1,4897,15,-1,2,4,AN2,07A7,31,15,2,20.07,POS,15.05,2.87,0.99,50,,,,,,,DIST,3,AN0,4897,15,-1,2,4.12,AN1,17AF,30,30,2,31.18,AN2,07A7,31,15,2,19.99,POS,15.21,2.84,0.88,50,,,,,,
