RR,1
6E49,116416,1641166,-80,1605,0
695F,116421,1641172,-81,3305,0
696C,116427,1641178,-80,2172,0
6E02,116433,0,0,ERR,1
6E49,116438,1641188,-80,1652,0
695F,116443,1641194,-81,3305,0
696C,116449,1641200,-80,2200,0
6E02,116455,1641205,-80,764,0
6E49,116461,1641211,-81,1587,0
695F,116466,0,0,ERR,1
696C,116471,1641222,-80,2162,0
6E02,116477,1641228,-80,736,0
6E49,116483,1641233,-80,1605,0
695F,116488,1641239,-81,3314,0
696C,116494,1641245,-80,2181,0
6E02,116500,0,0,ERR,1
6E49,116505,1641255,-80,1634,0
695F,116510,0,0,ERR,1
696C,116516,1641266,-80,2191,0
6E02,116521,1641272,-80,717,0
6E49,116527,1641278,-81,1615,0
695F,116533,1641283,-81,3314,0
696C,116539,1641289,-80,2209,0
6E02,116544,1641295,-80,736,0
6E49,116550,1641300,-80,1615,0
695F,116556,1641306,-82,3314,0
696C,116561,1641312,-80,2162,0
6E02,116567,1641318,-80,726,0
6E49,116573,1641323,-81,1596,0
695F,116579,1641329,-81,3324,0
696C,116584,1641335,-79,2172,0
6E02,116590,0,0,ERR,1
6E49,116595,1641345,-81,1596,0
695F,116601,1641351,-81,3305,0
696C,116606,1641357,-80,2181,0
6E02,116612,1641363,-80,717,0
6E49,116618,0,0,ERR,1
695F,116623,1641373,-81,3296,0
696C,116629,1641379,-80,2162,0
6E02,116634,0,0,ERR,1
6E49,116639,1641390,-80,1615,0
695F,116645,1641396,-81,3324,0
696C,116651,1641401,-80,2181,0
6E02,116656,1641407,-80,745,0
6E49,116662,1641413,-80,1634,0
695F,116668,1641418,-81,3305,0
696C,116674,1641424,-80,2144,0
6E02,116679,1641430,-80,717,0
6E49,116685,1641436,-80,1615,0
695F,116691,1641441,-81,3305,0
696C,116697,1641447,-80,2162,0
6E02,116702,1641453,-80,736,0
6E49,116708,1641458,-81,1605,0
695F,116714,1641464,-81,3305,0
696C,116719,0,0,ERR,1
6E02,116724,1641475,-80,717,0
6E49,116730,1641481,-80,1605,0
695F,116736,1641486,-81,3277,0
696C,116742,1641492,-80,2176,0
6E02,116747,1641498,-80,717,0
6E49,116753,1641503,-80,1643,0
695F,116759,1641509,-82,3305,0
696C,116764,1641515,-80,2195,0
6E02,116770,1641521,-80,754,0
6E49,116776,1641526,-80,1652,0
695F,116782,1641532,-81,3305,0
696C,116787,1641538,-80,2167,0
6E02,116793,1641543,-80,726,0
6E49,116799,1641549,-80,1652,0
695F,116804,1641555,-81,3314,0
696C,116810,1641561,-80,2158,0
6E02,116816,1641566,-80,707,0
6E49,116822,1641572,-80,1615,0
695F,116827,1641578,-81,3305,0
696C,116833,1641583,-80,2186,0
6E02,116839,1641589,-80,717,0
6E49,116844,1641595,-80,1652,0
695F,116850,1641601,-81,3342,0
696C,116856,1641606,-80,2223,0
6E02,116862,1641612,-80,764,0
6E49,116867,1641618,-81,1596,0
695F,116873,1641623,-81,3305,0
696C,116879,1641629,-80,2195,0
6E02,116884,1641635,-80,773,0
6E49,116890,1641641,-80,1652,0
695F,116896,1641646,-81,3305,0
696C,116902,1641652,-80,2195,0
6E02,116907,0,0,ERR,1
6E49,116912,1641663,-80,1634,0
695F,116918,1641669,-81,3306,0
696C,116924,1641674,-80,2176,0
6E02,116930,1641680,-80,726,0
6E49,116935,1641686,-81,1577,0
695F,116941,1641691,-81,3310,0
696C,116947,1641697,-80,2176,0
6E02,116952,1641703,-80,764,0
6E49,116958,1641709,-80,1605,0
695F,116964,1641714,-81,3292,0
696C,116970,1641720,-80,2158,0
6E02,116977,0,0,ERR,1
6E49,116982,1641732,-80,1587,0
695F,116987,1641738,-81,3300,0
696C,116993,1641744,-80,2223,0
6E02,116999,1641749,-81,745,0
6E49,117005,1641755,-80,1643,0
695F,117010,1641761,-82,3310,0
696C,117016,1641767,-80,2195,0
6E02,117022,1641772,-80,689,0
6E49,117028,1641778,-80,1605,0
695F,117033,1641784,-81,3310,0
696C,117039,1641789,-80,2214,0
6E02,117045,0,0,ERR,1
6E49,117050,1641800,-81,1587,0
695F,117055,1641806,-81,3310,0
696C,117061,1641812,-80,2214,0
6E02,117067,1641817,-80,698,0
6E49,117073,1641823,-80,1643,0
695F,117078,1641829,-81,3301,0
696C,117084,1641834,-80,2214,0
6E02,117090,1641840,-80,717,0
6E49,117095,1641846,-80,1596,0
695F,117101,1641852,-81,3300,0
696C,117107,1641857,-80,2186,0
6E02,117113,1641863,-80,707,0
6E49,117118,1641869,-80,1577,0
695F,117124,1641874,-81,3282,0
696C,117130,1641880,-80,2205,0
6E02,117136,1641886,-79,707,0
6E49,117141,1641892,-80,1605,0
695F,117147,1641897,-81,3310,0
696C,117153,1641903,-79,2195,0
6E02,117158,1641909,-80,745,0
6E49,117164,1641914,-81,1643,0
695F,117170,1641920,-81,3292,0
696C,117176,1641926,-80,2167,0
6E02,117181,1641932,-80,745,0
6E49,117187,1641937,-81,1587,0
695F,117193,1641943,-81,3282,0
696C,117198,1641949,-80,2214,0
6E02,117204,1641955,-80,736,0
6E49,117210,1641960,-80,1605,0
695F,117216,1641966,-81,3263,0
696C,117221,1641972,-80,2176,0
6E02,117227,1641977,-80,754,0
6E49,117233,1641983,-81,1577,0
695F,117238,1641989,-82,3292,0
696C,117244,1641995,-80,2162,0
6E02,117250,1642000,-80,726,0
6E49,117256,1642006,-80,1662,0
695F,117261,1642012,-81,3310,0
696C,117267,1642017,-80,2162,0
6E02,117273,0,0,ERR,1
6E49,117278,1642028,-80,1549,0
695F,117283,1642034,-81,3328,0
696C,117289,1642040,-80,2200,0
6E02,117295,0,0,ERR,1
6E49,117300,1642050,-81,1587,0
695F,117306,1642056,-81,3292,0
696C,117311,1642062,-80,2172,0
6E02,117317,0,0,ERR,1
6E49,117322,1642073,-80,1605,0
695F,117328,1642078,-81,3319,0
696C,117334,1642084,-80,2153,0
6E02,117339,1642090,-80,792,0
6E49,117345,1642095,-81,1596,0
695F,117351,1642101,-81,3300,0
696C,117356,1642107,-80,2172,0
6E02,117362,0,0,ERR,1
6E49,117367,1642118,-80,1615,0
695F,117373,1642123,-81,3300,0
696C,117379,1642129,-80,2172,0
6E02,117384,1642135,-80,754,0
6E49,117390,1642140,-81,1587,0
695F,117396,1642146,-81,3300,0
696C,117402,1642152,-80,2209,0
6E02,117407,1642158,-80,754,0
6E49,117413,1642163,-80,1624,0
695F,117419,1642169,-81,3292,0
696C,117424,1642175,-80,2162,0
6E02,117430,0,0,ERR,1
6E49,117435,1642185,-80,1620,0
695F,117441,1642191,-81,3314,0
696C,117447,1642197,-80,2153,0
6E02,117452,1642203,-80,707,0
6E49,117458,1642208,-81,1563,0
695F,117464,1642214,-81,3306,0
696C,117469,1642220,-80,2191,0
6E02,117475,1642226,-80,717,0
6E49,117481,1642231,-80,1601,0
695F,117487,1642237,-81,3314,0
696C,117492,1642243,-79,2191,0
6E02,117498,1642248,-80,717,0
6E49,117504,1642254,-81,1591,0
695F,117510,1642260,-81,3314,0
696C,117515,1642266,-80,2134,0
6E02,117521,1642271,-80,717,0
6E49,117527,1642277,-81,1573,0
695F,117532,1642283,-81,3305,0
696C,117538,1642288,-80,2162,0
6E02,117544,0,0,ERR,1
6E49,117549,1642299,-80,1620,0
695F,117555,1642305,-81,3296,0
696C,117560,1642311,-80,2200,0
6E02,117566,0,0,ERR,1
6E49,117571,1642321,-81,1544,0
695F,117577,1642327,-81,3296,0
696C,117583,1642333,-80,2181,0
6E02,117588,1642339,-80,707,0
6E49,117594,1642344,-81,1582,0
695F,117600,1642350,-81,3333,0
696C,117605,1642356,-80,2144,0
6E02,117611,1642361,-80,707,0
6E49,117617,0,0,ERR,1
695F,117622,1642372,-81,3296,0
696C,117628,1642378,-80,2191,0
6E02,117633,1642384,-80,736,0
6E49,117639,1642389,-80,1648,0
695F,117645,1642395,-81,3314,0
696C,117650,1642401,-80,2191,0
6E02,117656,1642406,-79,782,0
6E49,117662,1642412,-81,1610,0
695F,117668,1642418,-82,3314,0
696C,117673,1642424,-80,2134,0
6E02,117679,1642429,-80,773,0
6E49,117685,1642435,-81,1620,0
695F,117690,1642441,-81,3314,0
696C,117696,1642446,-80,2153,0
6E02,117702,1642452,-80,754,0
6E49,117708,1642458,-80,1591,0
695F,117713,1642464,-81,3314,0
696C,117719,0,0,ERR,1
6E02,117724,1642474,-80,764,0
6E49,117730,1642480,-80,1601,0
695F,117735,1642486,-81,3342,0
696C,117741,1642491,-80,2181,0
6E02,117747,0,0,ERR,1
6E49,117752,1642502,-80,1638,0
695F,117758,1642508,-81,3333,0
696C,117763,1642514,-79,2167,0
6E02,117769,1642519,-80,726,0
6E49,117775,1642525,-80,1610,0
695F,117781,1642531,-81,3352,0
696C,117786,1642537,-80,2214,0
6E02,117792,0,0,ERR,1
6E49,117797,1642547,-80,1629,0
695F,117803,1642553,-82,3305,0
696C,117808,1642559,-80,2158,0
6E02,117814,1642564,-80,745,0
6E49,117820,1642570,-80,1610,0
695F,117826,1642576,-81,3305,0
696C,117831,1642582,-80,2195,0
6E02,117837,1642587,-80,754,0
6E49,117843,1642593,-80,1620,0
695F,117848,1642599,-82,3314,0
696C,117854,1642604,-79,2186,0
6E02,117860,0,0,ERR,1
6E49,117865,1642615,-81,1638,0
695F,117871,1642621,-81,3305,0
696C,117876,1642627,-80,2148,0
6E02,117882,1642632,-81,754,0
6E49,117888,1642638,-80,1601,0
695F,117894,1642644,-81,3296,0
696C,117899,1642650,-80,2176,0
6E02,117905,0,0,ERR,1
6E49,117910,1642660,-80,1601,0
695F,117916,1642666,-81,3324,0
696C,117921,1642672,-80,2167,0
6E02,117927,0,0,ERR,1
6E49,117932,1642682,-80,1629,0
695F,117938,1642688,-81,3314,0
696C,117944,1642694,-79,2186,0
6E02,117949,1642700,-80,736,0
6E49,117955,1642705,-81,1587,0
695F,117961,1642711,-81,3306,0
696C,117967,1642717,-80,2158,0
6E02,117972,1642723,-80,736,0
6E49,117978,1642728,-81,1615,0
695F,117984,1642734,-81,3305,0
696C,117989,1642740,-80,2195,0
6E02,117995,1642745,-80,736,0
6E49,118001,1642751,-80,1605,0
695F,118007,1642757,-81,3333,0
696C,118012,1642763,-80,2176,0
6E02,118018,1642768,-80,726,0
6E49,118024,1642774,-81,1605,0
695F,118029,1642780,-81,3361,0
696C,118035,1642785,-80,2195,0
6E02,118041,0,0,ERR,1
6E49,118046,1642796,-80,1605,0
695F,118052,1642802,-81,3314,0
696C,118057,1642808,-80,2176,0
6E02,118063,1642813,-80,736,0
6E49,118069,1642819,-80,1605,0
695F,118074,1642825,-81,3333,0
696C,118080,1642830,-80,2205,0
6E02,118086,0,0,ERR,1
6E49,118091,1642841,-81,1615,0
695F,118097,1642847,-81,3324,0
696C,118102,1642853,-80,2214,0
6E02,118108,0,0,ERR,1
6E49,118113,1642863,-80,1624,0
695F,118119,1642869,-81,3306,0
696C,118125,1642875,-79,2176,0
6E02,118130,1642881,-80,764,0
6E49,118136,1642886,-80,1587,0
695F,118142,1642892,-81,3314,0
696C,118147,1642898,-80,2167,0
6E02,118153,1642903,-80,782,0
6E49,118159,1642909,-80,1596,0
695F,118165,1642915,-81,3305,0
696C,118170,1642921,-80,2176,0
6E02,118176,1642926,-80,736,0
6E49,118182,1642932,-81,1634,0
695F,118187,1642938,-81,3324,0
696C,118193,1642943,-80,2167,0
6E02,118199,0,0,ERR,1
6E49,118204,1642954,-80,1671,0
695F,118210,1642960,-81,3324,0
696C,118215,1642966,-80,2205,0
6E02,118221,1642971,-80,717,0
6E49,118227,1642977,-81,1596,0
695F,118233,1642983,-81,3314,0
696C,118238,0,0,ERR,1
6E02,118243,1642993,-80,726,0
6E49,118249,1642999,-81,1587,0
695F,118255,1643005,-81,3306,0
696C,118260,1643011,-80,2176,0
6E02,118266,1643016,-80,717,0
6E49,118272,1643022,-80,1587,0
695F,118278,1643028,-81,3314,0
696C,118283,1643034,-80,2172,0
6E02,118289,1643039,-80,736,0
6E49,118295,1643045,-81,1605,0
695F,118300,1643051,-81,3314,0
696C,118306,1643056,-80,2228,0
6E02,118312,1643062,-81,726,0
6E49,118318,1643068,-81,1596,0
695F,118323,1643074,-81,3305,0
696C,118329,1643079,-80,2172,0
6E02,118335,1643085,-80,773,0
6E49,118340,1643091,-80,1596,0
695F,118346,1643096,-81,3324,0
696C,118352,1643102,-79,2162,0
6E02,118358,1643108,-79,707,0
6E49,118363,1643114,-80,1615,0
695F,118369,1643119,-81,3268,0
696C,118375,1643125,-80,2162,0
6E02,118381,1643131,-80,707,0
6E49,118386,1643136,-80,1652,0
695F,118392,1643142,-82,3305,0
696C,118398,1643148,-80,2191,0
6E02,118403,0,0,ERR,1
6E49,118408,1643159,-80,1681,0
695F,118414,1643164,-81,3314,0
696C,118420,1643170,-80,2134,0
6E02,118427,0,0,ERR,1
6E49,118432,1643182,-80,1643,0
695F,118438,1643188,-81,3314,0
696C,118444,1643194,-80,2191,0
6E02,118449,1643199,-79,745,0
6E49,118455,1643205,-80,1605,0
695F,118461,1643211,-81,3324,0
696C,118466,1643217,-80,2172,0
6E02,118472,1643222,-80,717,0
6E49,118478,1643228,-80,1615,0
695F,118484,1643234,-81,3305,0
696C,118489,1643239,-80,2181,0
6E02,118495,0,0,ERR,1
6E49,118500,1643250,-80,1615,0
695F,118506,1643256,-81,3314,0
696C,118511,1643262,-80,2172,0
6E02,118517,0,0,ERR,1
6E49,118522,1643272,-81,1624,0
695F,118528,1643278,-82,3305,0
696C,118534,1643284,-80,2181,0
6E02,118539,1643290,-80,736,0
6E49,118545,1643295,-80,1662,0
695F,118551,1643301,-81,3314,0
696C,118557,1643307,-79,2181,0
6E02,118562,1643312,-80,707,0
6E49,118568,1643318,-80,1587,0
695F,118574,1643324,-81,3296,0
696C,118579,1643330,-80,2172,0
6E02,118585,0,0,ERR,1
6E49,118590,1643340,-80,1624,0
695F,118596,1643346,-81,3305,0
696C,118602,1643352,-80,2172,0
6E02,118607,1643357,-80,773,0
6E49,118613,1643363,-80,1662,0
695F,118619,1643369,-82,3287,0
696C,118626,0,0,ERR,1
6E02,118631,1643381,-80,689,0
6E49,118637,1643387,-80,1634,0
695F,118642,1643393,-81,3314,0
696C,118648,1643398,-80,2172,0
6E02,118654,1643404,-79,773,0
6E49,118660,1643410,-80,1652,0
695F,118665,1643415,-81,3314,0
696C,118671,1643421,-80,2134,0
6E02,118677,1643427,-80,698,0
6E49,118682,1643433,-80,1605,0
695F,118688,1643438,-81,3305,0
696C,118694,1643444,-80,2200,0
6E02,118700,1643450,-80,717,0
6E49,118705,1643455,-80,1643,0
695F,118711,1643461,-81,3314,0
696C,118717,1643467,-80,2172,0
6E02,118724,0,0,ERR,1
6E49,118729,1643479,-80,1577,0
695F,118735,1643485,-81,3324,0
696C,118740,1643491,-80,2172,0
6E02,118746,1643496,-80,717,0
6E49,118752,1643502,-80,1643,0
695F,118758,1643508,-81,3314,0
696C,118763,1643513,-80,2181,0
6E02,118769,1643519,-80,707,0
6E49,118775,1643525,-80,1615,0
695F,118780,1643531,-81,3277,0
696C,118786,1643536,-80,2181,0
6E02,118792,1643542,-80,698,0
6E49,118798,1643548,-80,1652,0
695F,118803,1643553,-81,3296,0
696C,118809,1643559,-80,2200,0
6E02,118815,1643565,-80,773,0
6E49,118820,1643571,-81,1615,0
695F,118826,1643576,-81,3296,0
696C,118832,1643582,-80,2144,0
6E02,118838,1643588,-80,736,0
6E49,118843,1643593,-80,1643,0
695F,118849,1643599,-81,3306,0
696C,118855,1643605,-80,2172,0
6E02,118860,1643611,-80,707,0
6E49,118866,1643616,-80,1652,0
695F,118872,1643622,-81,3305,0
696C,118878,1643628,-80,2172,0
6E02,118883,1643633,-80,754,0
6E49,118889,1643639,-80,1605,0
695F,118895,1643645,-81,3305,0
696C,118900,1643651,-80,2162,0
6E02,118906,1643656,-80,707,0
6E49,118912,1643662,-80,1605,0
695F,118918,1643668,-81,3305,0
696C,118923,1643673,-80,2172,0
6E02,118929,1643679,-80,689,0
6E49,118935,1643685,-80,1671,0
695F,118940,1643691,-81,3296,0
696C,118946,1643696,-80,2181,0
6E02,118952,0,0,ERR,1
6E49,118957,1643707,-80,1662,0
695F,118963,1643713,-82,3282,0
696C,118968,1643719,-80,2191,0
6E02,118974,1643724,-80,689,0
6E49,118980,1643730,-80,1624,0
695F,118986,1643736,-81,3263,0
696C,118991,1643741,-80,2162,0
6E02,118997,1643747,-80,773,0
6E49,119003,1643753,-80,1662,0
695F,119008,1643759,-82,3282,0
696C,119014,1643764,-80,2200,0
6E02,119020,1643770,-80,679,0
6E49,119026,1643776,-80,1615,0
695F,119031,1643781,-81,3301,0
696C,119037,1643787,-80,2162,0
6E02,119043,1643793,-80,764,0
6E49,119048,1643799,-80,1615,0
695F,119054,1643804,-81,3301,0
696C,119060,1643810,-80,2162,0
6E02,119067,0,0,ERR,1
6E49,119072,1643822,-80,1577,0
695F,119078,1643828,-81,3301,0
696C,119084,1643834,-80,2125,0
6E02,119089,1643839,-80,717,0
6E49,119095,1643845,-80,1634,0
695F,119101,1643851,-81,3292,0
696C,119106,1643857,-80,2153,0
6E02,119112,0,0,ERR,1
6E49,119117,1643867,-81,1615,0
695F,119123,0,0,ERR,1
696C,119128,1643878,-80,2125,0
6E02,119134,1643884,-80,707,0
6E49,119139,1643889,-81,1577,0
695F,119145,1643895,-81,3301,0
696C,119151,0,0,ERR,1
6E02,119156,0,0,ERR,1
6E49,119161,1643911,-80,1624,0
695F,119166,1643917,-81,3301,0
696C,119172,0,0,ERR,1
6E02,119177,0,0,ERR,1
6E49,119182,1643932,-80,1634,0
695F,119188,1643938,-81,3300,0
696C,119194,1643944,-80,2162,0
6E02,119199,1643949,-80,717,0
6E49,119205,1643955,-80,1596,0
695F,119211,1643961,-81,3310,0
696C,119217,1643967,-80,2191,0
6E02,119222,1643972,-80,689,0
6E49,119228,1643978,-80,1605,0
695F,119234,1643984,-81,3301,0
696C,119239,1643989,-80,2191,0
6E02,119245,0,0,ERR,1
6E49,119250,0,0,ERR,1
695F,119255,1644005,-81,3310,0
696C,119261,1644011,-80,2162,0
6E02,119267,1644017,-80,726,0
6E49,119272,1644022,-81,1587,0
695F,119278,1644028,-81,3292,0
696C,119284,1644034,-80,2172,0
6E02,119289,0,0,ERR,1
6E49,119294,1644045,-80,1624,0
695F,119300,1644050,-81,3301,0
696C,119306,1644056,-80,2191,0
6E02,119312,1644062,-80,736,0
6E49,119317,1644067,-80,1605,0
695F,119323,0,0,ERR,1
696C,119328,1644078,-80,2144,0
6E02,119334,1644084,-81,689,0
6E49,119339,1644090,-80,1643,0
695F,119345,1644095,-81,3292,0
696C,119351,1644101,-80,2172,0
6E02,119357,1644107,-80,698,0
6E49,119362,1644112,-81,1624,0
695F,119368,1644118,-81,3273,0
696C,119374,1644124,-80,2181,0
6E02,119380,1644130,-80,717,0
6E49,119385,1644135,-81,1587,0
695F,119391,0,0,ERR,1
696C,119396,1644146,-80,2162,0
6E02,119403,0,0,ERR,1
6E49,119408,1644158,-80,1615,0
695F,119414,1644164,-81,3300,0
696C,119420,1644170,-80,2162,0
6E02,119425,0,0,ERR,1
6E49,119430,1644180,-81,1596,0
695F,119436,1644186,-81,3301,0
696C,119442,1644192,-80,2181,0
6E02,119448,1644198,-80,670,0
6E49,119453,1644203,-81,1577,0
695F,119459,1644209,-81,3301,0
696C,119465,1644215,-80,2191,0
6E02,119470,0,0,ERR,1
6E49,119475,1644225,-81,1587,0
695F,119481,1644231,-81,3306,0
696C,119487,1644237,-80,2181,0
6E02,119494,0,0,ERR,1
6E49,119499,1644249,-80,1605,0
695F,119505,1644255,-81,3314,0
696C,119511,1644261,-80,2153,0
6E02,119516,0,0,ERR,1
6E49,119521,1644271,-80,1568,0
695F,119527,1644277,-81,3287,0
696C,119533,1644283,-80,2172,0
6E02,119538,0,0,ERR,1
6E49,119543,0,0,ERR,1
695F,119549,1644299,-81,3306,0
696C,119554,1644304,-80,2181,0
6E02,119560,0,0,ERR,1
6E49,119565,1644315,-80,1615,0
695F,119572,0,0,ERR,1
696C,119577,1644327,-80,2153,0
6E02,119583,1644333,-80,731,0
6E49,119589,1644339,-80,1587,0
695F,119594,1644344,-82,3305,0
696C,119600,1644350,-80,2172,0
6E02,119606,1644356,-80,721,0
6E49,119612,1644362,-80,1596,0
695F,119617,1644367,-81,3314,0
696C,119623,1644373,-80,2144,0
6E02,119629,1644379,-80,740,0
6E49,119634,1644384,-81,1652,0
695F,119640,1644390,-82,3306,0
696C,119646,1644396,-80,2181,0
6E02,119653,0,0,ERR,1
6E49,119658,1644408,-81,1568,0
695F,119664,1644414,-81,3305,0
696C,119670,1644420,-80,2172,0
6E02,119675,0,0,ERR,1
6E49,119680,1644430,-80,1624,0
695F,119686,1644436,-81,3305,0
696C,119692,1644442,-80,2162,0
6E02,119698,1644447,-80,740,0
6E49,119703,1644453,-80,1577,0
695F,119709,1644459,-81,3305,0
696C,119715,1644465,-80,2181,0
6E02,119720,0,0,ERR,1
6E49,119725,0,0,ERR,1
695F,119730,1644480,-81,3314,0
696C,119736,1644486,-80,2209,0
6E02,119742,1644492,-81,750,0
6E49,119748,1644498,-80,1596,0
695F,119753,1644503,-81,3306,0
696C,119759,1644509,-80,2181,0
6E02,119765,1644515,-80,787,0
6E49,119770,1644520,-80,1643,0
695F,119776,1644526,-81,3306,0
696C,119782,1644532,-80,2181,0
6E02,119788,1644538,-80,750,0
6E49,119793,1644543,-80,1605,0
695F,119799,1644549,-81,3306,0
696C,119805,1644555,-80,2144,0
6E02,119810,1644560,-80,768,0
6E49,119816,1644566,-80,1615,0
695F,119822,1644572,-81,3305,0
696C,119828,1644578,-80,2148,0
6E02,119833,0,0,ERR,1
6E49,119838,1644588,-80,1596,0
695F,119844,1644594,-81,3314,0
696C,119850,1644600,-80,2176,0
6E02,119856,1644606,-80,731,0
6E49,119861,1644611,-80,1634,0
695F,119867,1644617,-81,3305,0
696C,119873,1644623,-80,2167,0
6E02,119878,0,0,ERR,1
6E49,119883,1644633,-81,1624,0
695F,119889,1644639,-81,3314,0
696C,119895,1644645,-80,2176,0
6E02,119901,1644651,-80,778,0
6E49,119906,1644656,-81,1624,0
695F,119912,1644662,-81,3306,0
696C,119918,1644668,-80,2186,0
6E02,119924,1644673,-80,731,0
6E49,119929,1644679,-80,1634,0
695F,119935,1644685,-82,3306,0
696C,119941,1644691,-80,2167,0
6E02,119946,1644696,-81,740,0
6E49,119952,1644702,-80,1624,0
695F,119958,1644708,-82,3324,0
696C,119964,1644714,-80,2195,0
6E02,119969,0,0,ERR,1
6E49,119974,1644724,-81,1568,0
695F,119980,1644730,-81,3306,0
696C,119986,1644736,-80,2158,0
6E02,119991,1644741,-80,721,0
6E49,119997,1644747,-80,1605,0
695F,120003,1644753,-81,3306,0
696C,120009,1644759,-80,2233,0
6E02,120014,1644764,-80,721,0
6E49,120020,1644770,-80,1605,0
695F,120026,1644776,-81,3305,0
696C,120032,1644781,-80,2186,0
6E02,120037,1644787,-80,731,0
6E49,120043,1644793,-81,1624,0
695F,120049,1644799,-81,3324,0
696C,120054,1644804,-80,2167,0
6E02,120060,1644810,-81,740,0
6E49,120066,1644816,-80,1568,0
695F,120072,1644821,-81,3306,0
696C,120077,1644827,-80,2167,0
6E02,120083,0,0,ERR,1
6E49,120088,1644838,-80,1596,0
695F,120094,1644844,-81,3305,0
696C,120099,1644849,-80,2176,0
6E02,120105,0,0,ERR,1
6E49,120110,1644860,-80,1605,0
695F,120116,1644866,-81,3305,0
696C,120122,1644872,-80,2186,0
6E02,120127,1644877,-80,736,0
6E49,120133,1644883,-80,1605,0
695F,120139,1644889,-81,3352,0
696C,120145,1644894,-80,2186,0
6E02,120150,1644900,-79,726,0
6E49,120156,1644906,-80,1624,0
695F,120162,1644912,-81,3314,0
696C,120167,1644917,-80,2186,0
6E02,120173,0,0,ERR,1
6E49,120178,1644928,-80,1587,0
695F,120184,1644934,-81,3296,0
696C,120190,1644939,-80,2205,0
6E02,120195,0,0,ERR,1
6E49,120200,1644950,-80,1671,0
695F,120206,1644956,-81,3314,0
696C,120212,1644962,-80,2176,0
6E02,120218,1644967,-80,764,0
6E49,120223,1644973,-80,1662,0
695F,120229,1644979,-81,3296,0
696C,120235,1644985,-80,2167,0
6E02,120240,0,0,ERR,1
6E49,120245,1644995,-80,1605,0
695F,120251,1645001,-81,3305,0
696C,120257,1645007,-80,2195,0
6E02,120262,0,0,ERR,1
6E49,120268,1645017,-80,1624,0
695F,120273,0,0,ERR,1
696C,120278,1645028,-80,2186,0
6E02,120284,1645034,-80,754,0
6E49,120290,1645040,-80,1634,0
695F,120295,1645045,-81,3306,0
696C,120301,1645051,-80,2176,0
6E02,120307,0,0,ERR,1
6E49,120312,1645062,-80,1634,0
695F,120318,1645068,-82,3305,0
696C,120323,1645073,-80,2214,0
6E02,120329,1645079,-80,745,0
6E49,120335,1645085,-80,1596,0
695F,120341,1645090,-81,3305,0
696C,120346,1645096,-80,2191,0
6E02,120352,1645102,-80,745,0
6E49,120358,1645108,-80,1624,0
695F,120363,1645113,-81,3324,0
696C,120369,1645119,-80,2172,0
6E02,120376,0,0,ERR,1
6E49,120381,1645131,-80,1643,0
695F,120387,1645137,-81,3306,0
696C,120393,1645143,-80,2181,0
6E02,120398,0,0,ERR,1
6E49,120404,1645153,-80,1643,0
695F,120409,1645159,-81,3324,0
696C,120415,1645165,-80,2153,0
6E02,120421,1645171,-80,764,0
6E49,120426,1645176,-80,1605,0
695F,120432,1645182,-81,3306,0
696C,120438,1645188,-80,2191,0
6E02,120444,1645193,-80,726,0
6E49,120449,1645199,-80,1605,0
695F,120455,1645205,-82,3305,0
696C,120461,1645211,-80,2172,0
6E02,120466,1645216,-80,698,0
6E49,120472,1645222,-80,1577,0
695F,120478,1645228,-82,3296,0
696C,120484,1645233,-80,2144,0
6E02,120489,0,0,ERR,1
6E49,120494,1645244,-81,1587,0
695F,120500,1645250,-81,3352,0
696C,120506,1645256,-80,2144,0
6E02,120512,1645261,-80,717,0
6E49,120517,1645267,-80,1624,0
695F,120523,1645273,-81,3300,0
696C,120529,1645279,-80,2162,0
6E02,120534,1645284,-80,707,0
6E49,120540,1645290,-80,1652,0
695F,120547,0,0,ERR,1
696C,120552,1645302,-79,2191,0
6E02,120558,0,0,ERR,1
6E49,120563,1645313,-80,1662,0
695F,120569,1645319,-81,3310,0
696C,120574,1645324,-80,2181,0
6E02,120580,1645330,-80,689,0
6E49,120586,1645336,-80,1605,0
695F,120592,1645341,-81,3300,0
696C,120597,1645347,-80,2144,0
6E02,120603,1645353,-80,717,0
6E49,120609,1645359,-80,1624,0
695F,120615,1645364,-81,3310,0
696C,120620,1645370,-80,2181,0
6E02,120626,1645376,-80,726,0
6E49,120632,1645382,-81,1568,0
695F,120637,1645387,-81,3300,0
696C,120643,1645393,-80,2181,0
6E02,120649,1645399,-80,773,0
6E49,120655,1645404,-80,1624,0
695F,120660,1645410,-81,3301,0
696C,120666,1645416,0,2191,0
6E02,120672,1645422,-80,782,0
6E49,120677,1645427,-80,1605,0
695F,120683,1645433,-81,3310,0
696C,120689,1645439,-80,2153,0
6E02,120695,1645444,-80,745,0
6E49,120700,1645450,-81,1615,0
695F,120706,1645456,-81,3292,0
696C,120712,1645462,-80,2153,0
6E02,120717,1645467,-80,689,0
6E49,120723,1645473,-81,1577,0
695F,120729,1645479,-81,3282,0
696C,120735,1645484,-80,2172,0
6E02,120740,0,0,ERR,1
6E49,120745,1645495,-80,1624,0
695F,120751,1645501,-81,3301,0
696C,120757,1645507,-80,2172,0
6E02,120763,1645512,-79,689,0
6E49,120768,1645518,-80,1596,0
695F,120774,1645524,-81,3310,0
696C,120780,1645529,-80,2172,0
6E02,120785,1645535,-80,717,0
